hospital_id,ein,name,street_address,city,state,hospital_bed_count,urban_location_f,memb_counc_teach_hosps_f,medicare_provider_number,county,fiscal_yr,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,comm_hlth_impr_svcs_comm_bnft_oper,bad_debt,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,bad_debt_tot_func_exp_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,chna_cond_w_mult_hosp_facilities_f,per_capita_inc,med_hsehld_inc,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_law_req_hosp_rpt_comm_bnfts_f
2771,570359174,Anmed Health,800 North Fant Street,Anderson,SC,533,Y,Y,420027,Anderson County,2021,Y,2,658232658,728404682,22515817,14398552,332592,332185,73025276,2577798,3.4206472,2.1874563,0.050528,0.0504661,11.0941435,0.3916241,1.892326626,Y,43459,52667,14.0,13.1,3.7,N,Y
2772,811723202,Ph Greer Memorial Hospital,830 South Buncombe Road,Greer,SC,82,Y,Y,420033,Greenville County,2021,Y,8,2188930745,2653813635,219332367,82007457,26822774,35088561,26071065,-67707817,10.0200688,3.7464619,1.2253824,1.603,1.1910411,-3.0931913,0.98486993,Y,52213,62475,12.1,13.3,3.4,N,Y
2773,811723202,Ph Hillcrest Hospital,729 Southeast Main Street,Simpsonville,SC,43,Y,Y,420037,Greenville County,2021,Y,8,2188930745,2653813635,219332367,82007457,26822774,35088561,26071065,-67707817,10.0200688,3.7464619,1.2253824,1.603,1.1910411,-3.0931913,0.98486993,Y,52213,62475,12.1,13.3,3.4,N,Y
2774,811723202,Ph Laurens County Hospital,22725 Highway 76 East,Clinton,SC,76,Y,Y,420038,Laurens County,2021,Y,8,2188930745,2653813635,219332367,82007457,26822774,35088561,26071065,-67707817,10.0200688,3.7464619,1.2253824,1.603,1.1910411,-3.0931913,0.98486993,Y,38108,43766,18.4,14.2,4.3,N,Y
2775,561373175,Novant Health Gaffney Medical Center,1530 N Limestone St,Gaffney,SC,125,N,N,420043,Cherokee County,2014,Y,3,56918425,55516401,4073425,2734142,463670,18269,6100666,-6804410,7.1566017,4.8036149,0.8146219,0.0320968,10.7182621,-11.9546702,3.65208374,N,28714,38947,22.3,16.7,8.3,N,Y
2776,576005963,Kershaw Health,"Haile And Roberts Streets, Box 7003",Camden,SC,121,Y,N,420048,Kershaw County,2015,N,1,20416142,21475160,739770,739770,0,0,1751609,-247187,3.6234563,3.6234563,0.0,0.0,8.5795298,-1.2107429,2.535991823,N,38049,48233,15.5,12.8,6.0,N,Y
2777,570314381,Conway Hospital,300 Singleton Ridge Road,Conway,SC,210,Y,Y,420049,Horry County,2021,N,1,286711364,277441794,21977790,7976529,13943542,57719,48627761,43619240,7.6654757,2.7820763,4.8632679,0.0201313,16.9605279,15.2136418,379.7721894,N,42110,55055,12.8,18.0,5.1,N,Y
2778,570370242,Mcleod Regional Medical Center,555 East Cheves Street,Florence,SC,461,Y,Y,420051,Florence County,2021,Y,2,961150115,1002564345,77902868,47031167,24103546,1699956,124027610,-7155991,8.1051717,4.8932176,2.5077816,0.1768668,12.9040831,-0.7445237,10.510207434,N,46749,47429,17.1,12.5,4.1,N,Y
2779,570370242,Mcleod Med Ctr - Darlington,701 Cashua Ferry Road,Darlington,SC,72,Y,N,420057,Darlington County,2020,Y,3,776086009,880900650,105406271,45028167,53109260,2847688,26421845,-929277,13.5817769,5.8019557,6.8432183,0.3669294,3.4044995,-0.1197389,13.501105127,N,41928,42082,18.9,12.8,6.5,N,Y
2780,571067254,Bon Secours St Francis Xavier Hospi,2095 Henry Tecklenburg Drive,Charleston,SC,204,Y,N,420065,Charleston County,2021,N,1,229806945,277665549,13620404,9930063,3405794,76481,32747332,421607,5.9268896,4.3210456,1.4820239,0.0332805,14.2499313,0.1834613,46.866974524,Y,66656,72451,11.9,13.1,3.6,N,Y
2781,474914917,Prisma Health Tuomey Hospital,129 N Washington Street,Sumter,SC,283,Y,Y,420070,Sumter County,2021,N,1,216018762,186047982,33111235,5039844,13207987,3323855,7424165,-4618338,15.327944,2.3330584,6.1142777,1.5386881,3.4368149,-2.1379337,1.227702012,Y,43003,45724,20.5,12.5,4.6,N,Y
2782,571017988,Hampton Regional Medical Center,503 Carolina West,Varnville,SC,32,N,N,420072,Hampton County,2021,N,1,29116000,29551986,2965707,884549,1340109,66397,6315726,-2222422,10.1858325,3.0380168,4.6026548,0.228043,21.6915991,-7.6329921,3.002039001,N,39185,43614,19.6,13.5,3.6,N,Y
2783,852276567,Lexington Medical Center,2720 Sunset Blvd,West Columbia,SC,460,Y,N,420073,Lexington County,2021,N,1,1414872578,1465086547,0,0,0,0,147328133,10467920,0.0,0.0,0.0,0.0,10.4128198,0.7398489,2.535991823,Y,50188,62839,10.4,12.4,3.0,N,Y
2784,811723202,Ghs Greenville Memorial Hospital,701 Grove Rd,Greenville,SC,845,Y,Y,420078,Greenville County,2021,Y,8,2188930745,2653813635,219332367,82007457,26822774,35088561,26071065,-67707817,10.0200688,3.7464619,1.2253824,1.603,1.1910411,-3.0931913,0.98486993,Y,52213,62475,12.1,13.3,3.4,N,Y
2785,582296052,Prisma Health Baptist Hospital,1333 Taylor Street,Columbia,SC,352,Y,Y,420086,Richland County,2021,Y,3,1464039776,1493017048,167381616,23728090,41243200,27301894,53888328,-95438662,11.4328598,1.6207271,2.8170819,1.8648328,3.6807967,-6.5188571,0.634421278,Y,49678,56993,16.0,11.3,4.1,N,Y
2786,570828733,Roper Hospital  Inc,316 Calhoun St,Charleston,SC,368,Y,N,420087,Charleston County,2021,N,1,395184320,464095631,20351631,13557634,6064100,42818,31933038,-18445752,5.1499085,3.4307115,1.5344991,0.0108349,8.0805427,-4.6676325,26.882880735,Y,66656,72451,11.9,13.1,3.6,N,Y
2787,43633263,Waccamaw Community Hospital,4070 Highway 17,Murrells Inlet,SC,124,N,Y,420098,Georgetown County,2021,N,1,193346538,210279664,10739473,2923861,747344,2115249,5637709,-12468737,5.5545204,1.5122386,0.3865308,1.0940195,2.9158572,-6.4489062,0.519392445,Y,51775,57991,15.1,14.2,4.8,N,Y
2788,811723202,Ph Patewood Hospital,175 Patewood Drive,Greenville,SC,72,Y,Y,420102,Greenville County,2021,Y,8,2188930745,2653813635,219332367,82007457,26822774,35088561,26071065,-67707817,10.0200688,3.7464619,1.2253824,1.603,1.1910411,-3.0931913,0.98486993,Y,52213,62475,12.1,13.3,3.4,N,Y
2789,570360499,Roper St Francis Mt Pleasant Hospit,3500 Highway 17 North,Mt Pleasant,SC,85,Y,N,420104,Charleston County,2021,N,1,93058088,110639950,2946882,2005742,865971,8097,13139753,-6850647,3.1667123,2.1553655,0.9305703,0.008701,14.1199473,-7.3616889,38.203421623,Y,66656,72451,11.9,13.1,3.6,N,Y
2790,453576100,Mcleod Loris Seacoast Hospital,3655 Mitchell Street,Loris,SC,105,Y,N,420105,Horry County,2021,Y,2,275834882,310864290,4506810,1274035,2805380,305500,40087095,-3010599,1.6338796,0.4618832,1.0170504,0.1107546,14.5330042,-1.0914497,9.544835573,N,42110,55055,12.8,18.0,5.1,N,Y
2791,582296052,Ph Baptist Parkridge Hospital,400 Palmetto Health Parkway,Columbia,SC,76,Y,Y,420106,Lexington County,2021,Y,3,1464039776,1493017048,167381616,23728090,41243200,27301894,53888328,-95438662,11.4328598,1.6207271,2.8170819,1.8648328,3.6807967,-6.5188571,0.634421278,Y,50188,62839,10.4,12.4,3.0,N,Y
2792,473712858,Mcleod Health Cheraw,Highway 9 West,Cheraw,SC,59,N,N,420107,Chesterfield County,2021,N,1,64984192,68656522,2872794,516188,2338506,4600,10860268,2393685,4.4207582,0.7943285,3.5985767,0.0070786,16.712169,3.6834881,157.717900552,N,34477,44792,19.7,14.9,4.5,N,Y
2793,812772554,Mcleod Health Clarendon,10 Hospital Street,Manning,SC,81,N,Y,420109,Clarendon County,2021,N,1,65385327,67983474,4071398,1222657,2838421,4120,12398988,3878779,6.2267762,1.8699256,4.3410672,0.0063011,18.9629517,5.9321856,393.515310077,N,38001,52983,18.4,14.6,4.9,N,Y
2794,263710229,Roper St Francis Hospital-Berkeley,100 Callen Boulevard,Summerville,SC,50,Y,N,420110,Berkeley County,2021,N,1,84179367,111471895,3241933,1618862,1566592,6649,20358651,-338875,3.8512204,1.9231102,1.8610166,0.0078986,24.1848468,-0.402563,56.400679898,Y,44134,70371,11.1,12.2,3.6,N,Y
2795,570468486,Williamsburg Regional Hospital,Williamsburg Regional Hospital,Kingstree,SC,25,N,N,421303,Williamsburg County,2021,N,1,25478892,24718437,1753044,0,1753044,0,1413726,-246028,6.8803776,0.0,6.8803776,0.0,5.5486164,-0.9656149,2.535991823,N,38528,38186,25.4,13.9,6.1,N,Y
2796,830893719,Edgefield County Healthcare,300 Ridge Medical Plaza,Edgefield,SC,25,Y,N,421304,Edgefield County,2021,N,1,19402710,18276923,1313499,140258,1173241,0,2022991,2326187,6.7696677,0.7228784,6.0467893,0.0,10.4263321,11.9889798,2.535991823,Y,41178,55005,16.8,13.7,3.4,N,Y
2797,362193608,Shriners Hospitals For Children,950 West Faris Road,Greenville,SC,50,Y,N,423300,Greenville County,2021,Y,12,943917956,1640758924,522034427,254078774,247929961,0,0,0,55.3050637,26.9174637,26.2660498,0.0,0.0,0.0,25.068234096,Y,52213,62475,12.1,13.3,3.4,N,Y
2798,460391067,Prairie Lakes Health Care Center,401 9th Ave Nw,Watertown,SD,81,N,N,430005,Codington County,2021,N,1,125590516,140443568,19844276,3539315,8235032,7888,4565776,2698369,15.8007759,2.8181387,6.5570492,0.0062807,3.6354464,2.1485451,1.459039726,N,55331,62123,9.0,10.2,3.1,N,N
2799,460225483,Avera Sacred Heart Hospital,501 Summit St,Yankton,SD,144,N,Y,430012,Yankton County,2021,Y,2,143284446,152881704,6846776,428072,4458140,374512,6079927,2027641,4.7784502,0.2987567,3.1113914,0.2613765,4.2432568,1.4151159,2.593444151,N,55638,57075,10.4,11.1,2.7,N,N
2800,460224604,Avera Queen Of Peace,525 N Foster,Mitchell,SD,67,N,N,430013,Davison County,2021,Y,3,127364994,134194265,4178569,556624,2392374,575,6919855,-7433194,3.2807829,0.4370306,1.8783607,0.0004514,5.4330901,-5.8361357,2.480035411,N,55832,53664,10.7,10.2,2.8,N,N
2801,460224598,Avera St Lukes,305 South State Street,Aberdeen,SD,109,N,Y,430014,Brown County,2021,N,1,210130543,210216713,8188525,923597,4103747,6164,8650850,-6035825,3.8968751,0.4395348,1.9529512,0.0029334,4.1168931,-2.8724167,1.684316962,N,62587,64993,9.1,12.2,3.0,N,N
2802,460230199,Avera St Marys,801 E Sioux Avenue,Pierre,SD,60,N,Y,430015,Hughes County,2021,N,1,115233359,109840175,23800753,423901,0,0,6203708,-2815209,20.6543948,0.367863,0.0,0.0,5.3836042,-2.4430503,0.01948111,N,55872,70615,9.4,10.7,2.4,N,N
2803,460224743,Avera Mckennan,1325 South Cliff,Sioux Falls,SD,505,Y,Y,430016,Minnehaha County,2021,Y,8,1405209002,1412729099,76727614,19268248,25283957,4298698,36239541,-25090311,5.4602279,1.3712015,1.7993022,0.3059116,2.5789431,-1.7855216,1.462295714,Y,64846,64526,8.1,11.0,2.9,N,N
2804,453791176,Sanford Usd Medical Center,1305 W 18th St,Sioux Falls,SD,545,Y,Y,430027,Minnehaha County,2021,Y,24,4834032389,5228573954,337395408,87612517,127149960,17674898,65652861,-57435000,6.9795851,1.8124106,2.6303084,0.3656346,1.3581386,-1.1881385,1.751262693,Y,64846,64526,8.1,11.0,2.9,N,N
2805,460360899,Monument Health Spearfish Hospital,1440 North Main,Spearfish,SD,44,N,N,430048,Lawrence County,2021,Y,4,194977719,208192046,9017286,1446044,2787275,2112942,10182763,580888,4.6247776,0.7416457,1.4295351,1.0836838,5.2225264,0.2979253,0.884897199,Y,55779,56366,11.5,11.9,3.0,N,N
2806,460308990,Holy Infant Hospital,"512 Main Street, Box 158",Hoven,SD,22,N,N,430060,Potter County,2010,N,1,1101312,1073283,-16898,0,-36469,0,202,1641,-1.5343517,0.0,-3.311414,0.0,0.0183417,0.149004,-1.863420366,,85893,44502,11.7,14.4,4.8,N,N
2807,460319070,Monument Health Rapid City Hospital,353 Fairmont Blvd,Rapid City,SD,417,Y,Y,430077,Pennington County,2021,Y,2,905882311,927255627,68973992,7682430,29235891,8624018,62512018,-22994106,7.6140124,0.8480604,3.2273387,0.952002,6.9006776,-2.5383105,1.151693907,Y,56496,62214,12.1,12.9,3.2,N,N
2808,311373080,Siouxland Surgery Center,600 Sioux Point Road,Dakota Dunes,SD,40,Y,N,430089,Union County,2021,Y,6,966049004,908306688,66868494,6784753,42671455,3504614,18098216,-31157913,6.9218532,0.7023197,4.4171108,0.362778,1.8734262,-3.2252932,2.840305287,Y,123000,82574,5.9,8.2,3.6,N,N
2809,460319070,Same Day Surgery Center,651 Cathedral Drive,Rapid City,SD,6,Y,N,430093,Pennington County,2021,Y,2,905882311,927255627,68973992,7682430,29235891,8624018,62512018,-22994106,7.6140124,0.8480604,3.2273387,0.952002,6.9006776,-2.5383105,1.151693907,Y,56496,62214,12.1,12.9,3.2,N,N
2810,460372454,Spearfish Regional Surgery Center,1316 10th St,Spearfish,SD,4,N,N,430094,Lawrence County,2013,N,1,83865975,57173700,12234345,2382326,2500670,2871,717082,-15366630,14.587972,2.8406347,2.9817455,0.0034233,0.8550332,-18.3228418,0.664231285,Y,40624,42867,14.9,12.8,3.9,N,N
2811,460224743,Avera Heart Hospital Of South Dakota,4500 West 69th Street,Sioux Falls,SD,53,Y,Y,430095,Minnehaha County,2021,Y,8,1405209002,1412729099,76727614,19268248,25283957,4298698,36239541,-25090311,5.4602279,1.3712015,1.7993022,0.3059116,2.5789431,-1.7855216,1.462295714,Y,64846,64526,8.1,11.0,2.9,N,N
2812,453791176,Sanford Aberdeen Medical Center,3015 3rd Ave Se,Aberdeen,SD,48,N,N,430097,Brown County,2021,Y,24,4834032389,5228573954,337395408,87612517,127149960,17674898,65652861,-57435000,6.9795851,1.8124106,2.6303084,0.3656346,1.3581386,-1.1881385,1.751262693,Y,62587,64993,9.1,12.2,3.0,N,N
2813,460228038,Madison Regional Health System,323 Sw 10th St,Madison,SD,25,N,N,431300,Lake County,2021,N,1,32360165,33809364,2092287,205000,92046,5393,2080788,92424,6.4656252,0.6334949,0.2844423,0.0166655,6.4300908,0.2856104,0.165463021,N,57367,65643,9.9,8.6,3.0,N,N
2814,363317416,Faulkton Area Medical Center,1300 Oak Street,Faulkton,SD,12,N,N,431301,Faulk County,2021,N,1,11241065,14237966,1701823,43000,75445,210667,92000,61200,15.1393395,0.382526,0.6711552,1.8740839,0.8184277,0.5444324,0.074805258,N,67007,50213,18.7,14.3,2.7,N,N
2815,460234354,Avera Gettysburg Hospital,606 East Garfield Street,Gettysburg,SD,10,N,N,431302,Potter County,2021,N,1,11632628,12283433,3968414,90000,0,0,424909,27332,34.1145096,0.7736858,0.0,0.0,3.6527343,0.2349598,0.023205361,N,87915,57324,9.4,11.5,3.0,N,N
2816,460400557,Douglas County Memorial Hospital,Highway 281 North,Armour,SD,11,N,Y,431305,Douglas County,2021,N,1,10787641,11324191,135895,23758,0,112137,84149,-150690,1.2597286,0.2202335,0.0,1.0394951,0.78005,-1.3968762,0.211865842,N,62134,59404,11.8,15.0,2.5,N,N
2817,460239781,Platte Health Center  Inc,601 E 7th Street,Platte,SD,17,N,Y,431306,Charles Mix County,2021,N,1,15918905,18420342,2150271,81000,0,2759,249027,43118,13.5076564,0.5088289,0.0,0.0173315,1.5643475,0.2708603,0.03914422,N,47405,44865,24.0,19.3,3.7,N,N
2818,453791176,Sanford Medical Center Clear Lake,701 3rd Ave,Clear Lake,SD,10,N,N,431307,Deuel County,2021,Y,24,4834032389,5228573954,337395408,87612517,127149960,17674898,65652861,-57435000,6.9795851,1.8124106,2.6303084,0.3656346,1.3581386,-1.1881385,1.751262693,Y,62036,58488,9.5,12.3,4.2,N,N
2819,460246437,Eureka Community Health Services,200 J Ave,Eureka,SD,4,N,N,431308,McPherson County,2021,N,1,4643985,4579202,466773,11959,21879,1137,549923,14684,10.0511306,0.2575159,0.4711255,0.0244832,11.8416187,0.3161939,0.078159538,N,60086,44625,18.4,13.2,4.2,N,N
2820,460219795,Community Memorial Hospital,809 Jackson St,Burke,SD,16,N,N,431309,Gregory County,2021,N,1,6930820,9989465,701832,28000,80343,26663,106323,30097,10.1262476,0.4039926,1.1592134,0.3847019,1.5340609,0.4342487,0.182552667,N,50244,43060,15.1,16.6,2.8,N,N
2821,460224743,Avera Flandreau Hospital,214 North Prairie Ave,Flandreau,SD,18,N,N,431310,Moody County,2021,Y,8,1405209002,1412729099,76727614,19268248,25283957,4298698,36239541,-25090311,5.4602279,1.3712015,1.7993022,0.3059116,2.5789431,-1.7855216,1.462295714,N,60754,73264,9.4,14.3,2.8,N,N
2822,453791176,Sanford Hospital Webster,1401 W 1st Street,Webster,SD,25,N,Y,431311,Day County,2021,Y,24,4834032389,5228573954,337395408,87612517,127149960,17674898,65652861,-57435000,6.9795851,1.8124106,2.6303084,0.3656346,1.3581386,-1.1881385,1.751262693,Y,64064,50445,12.9,15.5,4.3,N,N
2823,460380552,Marshall County Healthcare Center,413 9th Street,Britton,SD,20,N,N,431312,Marshall County,2021,N,1,10530208,10874285,916015,18000,66818,93521,457219,-4095,8.6989259,0.1709367,0.6345363,0.8881211,4.341975,-0.0388881,0.102043197,N,65540,56885,13.2,16.2,3.5,N,N
2824,460232450,Freeman Regional Health Services,510 East 8th,Freeman,SD,25,N,Y,431313,Hutchinson County,2021,N,1,14070608,18441290,2562562,27000,380294,0,355126,41656,18.2121625,0.1918893,2.7027545,0.0,2.5238852,0.2960497,0.188976034,N,59341,54669,12.8,13.2,3.1,N,N
2825,432040599,Bennett County Hospital,102 Major Allen Street,Martin,SD,14,N,N,431314,Bennett County,2021,N,1,11249358,14575541,1701797,1490614,211183,0,170212,43190,15.1279477,13.2506583,1.8772893,0.0,1.5130819,0.383933,2.535991823,N,41856,45478,28.3,21.8,4.3,N,N
2826,460226283,Wagner Community Memorial Hospital,513 Third Street,Wagner,SD,20,N,Y,431315,Charles Mix County,2021,N,1,12578618,13597685,2203107,548900,49524,4662,257012,49126,17.5146983,4.3637544,0.3937157,0.0370628,2.0432451,0.3905516,0.372923499,N,47405,44865,24.0,19.3,3.7,N,N
2827,466015787,Landmann-Jungman Memorial Hospital,600 Billards Street,Scotland,SD,20,N,N,431317,Bon Homme County,2021,N,1,6766997,6853735,284638,12000,19272,17004,373335,16968,4.2062675,0.1773312,0.2847939,0.2512783,5.5169966,0.2507463,0.123426189,N,43555,52890,15.0,12.9,2.8,N,N
2828,460361016,Philip Health Services Inc,503 W Pine Street,Philip,SD,18,N,N,431319,Haakon County,2021,N,1,14902874,17795020,692795,116804,0,0,368205,127611,4.6487341,0.7837682,0.0,0.0,2.4706979,0.8562844,0.20278789,Y,66588,50898,11.7,14.3,2.8,N,N
2829,460360899,Monument Health Lead-Deadwood Hospit,61 Charles Street,Deadwood,SD,18,N,N,431320,Lawrence County,2021,Y,4,194977719,208192046,9017286,1446044,2787275,2112942,10182763,580888,4.6247776,0.7416457,1.4295351,1.0836838,5.2225264,0.2979253,0.884897199,Y,55779,56366,11.5,11.9,3.0,N,N
2830,460360899,Monument Health Sturgis Regional,949 Harmon,Sturgis,SD,25,Y,N,431321,Meade County,2021,Y,4,194977719,208192046,9017286,1446044,2787275,2112942,10182763,580888,4.6247776,0.7416457,1.4295351,1.0836838,5.2225264,0.2979253,0.884897199,Y,49875,58406,8.7,10.1,3.0,N,N
2831,460450523,Fall River Hospital,1201 Hwy 71 South,Hot Springs,SD,25,N,N,431322,Fall River County,2021,N,1,25306697,31885192,1290183,304680,0,35934,0,218538,5.098188,1.20395,0.0,0.141994,0.0,0.8635579,0.30916192,N,51509,48927,15.4,13.1,4.0,N,N
2832,460360899,Monument Health Custer Hospital,1220 Montgomery Street,Custer,SD,11,Y,N,431323,Custer County,2021,Y,4,194977719,208192046,9017286,1446044,2787275,2112942,10182763,580888,4.6247776,0.7416457,1.4295351,1.0836838,5.2225264,0.2979253,0.884897199,Y,53169,66654,9.7,12.7,4.0,N,N
2833,460224604,Avera Weskota Memorial Medical Cente,604 1st Street Ne,Wessington Springs,SD,16,N,N,431324,Jerauld County,2021,Y,3,127364994,134194265,4178569,556624,2392374,575,6919855,-7433194,3.2807829,0.4370306,1.8783607,0.0004514,5.4330901,-5.8361357,2.480035411,N,49991,49086,14.4,12.4,2.2,N,N
2834,460255944,Mobridge Regional Hospital,140110th Ave West,Mobridge,SD,25,N,N,431325,Walworth County,2021,N,1,26105293,26428139,5899975,168000,2540155,0,696812,32428,22.6006848,0.6435476,9.7304213,0.0,2.6692364,0.12422,0.848467332,N,54033,45288,15.0,14.4,5.5,N,N
2835,460224743,Milbank Area Hospital/Avera Health,301 Flynn Drive,Milbank,SD,25,N,Y,431326,Grant County,2021,Y,8,1405209002,1412729099,76727614,19268248,25283957,4298698,36239541,-25090311,5.4602279,1.3712015,1.7993022,0.3059116,2.5789431,-1.7855216,1.462295714,N,65019,59637,9.3,11.4,3.4,N,N
2836,460225414,St Michaels Hospital  Inc,410 West 16th Avenue,Tyndall,SD,25,N,Y,431327,Bon Homme County,2021,N,1,11273030,13024429,962913,40000,0,183950,120061,35405,8.5417407,0.3548291,0.0,1.6317706,1.0650286,0.3140681,0.043341029,N,43555,52890,15.0,12.9,2.8,N,N
2837,460260288,Pioneer Memorial Hospital And Health,315 North Washington Street,Viborg,SD,12,Y,N,431328,Turner County,2021,N,1,11142407,14876728,1468085,72275,32360,24306,453622,23455,13.175654,0.6486479,0.2904219,0.2181395,4.0711311,0.210502,0.076742821,N,69250,62754,8.8,10.7,2.7,N,N
2838,453791176,Sanford Chamberlain Medical Center,300 South Byron Boulevard,Chamberlain,SD,25,N,N,431329,Brule County,2021,Y,24,4834032389,5228573954,337395408,87612517,127149960,17674898,65652861,-57435000,6.9795851,1.8124106,2.6303084,0.3656346,1.3581386,-1.1881385,1.751262693,Y,54352,56691,13.7,17.5,2.5,N,N
2839,460226738,Avera St Benedict Health Center,401 West Glynn Drive,Parkston,SD,25,N,N,431330,Hutchinson County,2021,N,1,23139136,29166172,357434,102316,29513,87971,718816,61490,1.5447162,0.4421772,0.1275458,0.3801827,3.1064945,0.2657402,0.672831937,N,59341,54669,12.8,13.2,3.1,N,N
2840,460224743,Avera Dells Area Hospital,909 North Iowa Avenue,Dell Rapids,SD,23,Y,N,431331,Minnehaha County,2021,Y,8,1405209002,1412729099,76727614,19268248,25283957,4298698,36239541,-25090311,5.4602279,1.3712015,1.7993022,0.3059116,2.5789431,-1.7855216,1.462295714,N,64846,64526,8.1,11.0,2.9,N,N
2841,460224604,De Smet Memorial Hospital,306 Prairie Ave Sw,De Smet,SD,6,N,N,431332,Kingsbury County,2021,Y,3,127364994,134194265,4178569,556624,2392374,575,6919855,-7433194,3.2807829,0.4370306,1.8783607,0.0004514,5.4330901,-5.8361357,2.480035411,N,70268,56758,10.2,10.7,2.9,N,N
2842,453791176,Sanford Medical Center Canton,440 North Hiawatha Drive,Canton,SD,11,Y,N,431333,Lincoln County,2021,Y,24,4834032389,5228573954,337395408,87612517,127149960,17674898,65652861,-57435000,6.9795851,1.8124106,2.6303084,0.3656346,1.3581386,-1.1881385,1.751262693,Y,74493,86972,4.5,6.9,2.4,N,N
2843,460274380,Winner Regional Healthcare Center,745 East 8th Street,Winner,SD,25,N,Y,431334,Tripp County,2021,N,1,27822494,28242551,6094251,153000,1327623,0,1903598,61304,21.9040428,0.5499147,4.7717612,0.0,6.8419387,0.2203397,0.320923793,Y,56765,46162,19.3,17.7,2.4,N,N
2844,460345312,Huron Regional Medical Center,172 4th St Se,Huron,SD,25,N,Y,431335,Beadle County,2021,N,1,50070464,56741082,4243611,114862,0,327125,4482522,158207,8.4752779,0.2294007,0.0,0.6533292,8.9524275,0.3159687,0.029843194,N,54493,54033,12.6,16.4,2.8,N,N
2845,453791176,Sanford Medical Center Vermillion,20 South Plum Street,Vermillion,SD,25,N,Y,431336,Clay County,2021,Y,24,4834032389,5228573954,337395408,87612517,127149960,17674898,65652861,-57435000,6.9795851,1.8124106,2.6303084,0.3656346,1.3581386,-1.1881385,1.751262693,Y,43533,49834,16.2,11.0,3.0,N,N
2846,460224743,Avera Hand County Memorial Hospital,300 West 5th Street,Miller,SD,25,N,N,431337,Hand County,2021,Y,8,1405209002,1412729099,76727614,19268248,25283957,4298698,36239541,-25090311,5.4602279,1.3712015,1.7993022,0.3059116,2.5789431,-1.7855216,1.462295714,N,69452,59237,9.1,11.0,2.5,N,N
